"","Phenotype","Population","Parent population","Filename","Center","Sample","Replicate","Cell count","Parent Cell count","Population #"
"1114","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","215","6089","10"
"1115","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","29","6089","11"
"1116","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","3643","4701","12"
"1117","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","869","4701","13"
"1118","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","152","4701","14"
"1119","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","36","4701","15"
"1120","CD4+CD38-DR-","38-DR-","CD4+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","3697","6089","16"
"1121","CD4+CD38+DR-","38+DR-","CD4+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","2191","6089","17"
"1122","CD4+CD38-DR+","38-DR+","CD4+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","131","6089","18"
"1123","CD4+CD38+DR+","38+DR+","CD4+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","70","6089","19"
"1124","CD8+CD38-DR-","38-DR-","CD8+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","4403","4701","20"
"1125","CD8+CD38+DR-","38+DR-","CD8+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","111","4701","21"
"1126","CD8+CD38-DR+","38-DR+","CD8+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","150","4701","22"
"1127","CD8+CD38+DR+","38+DR+","CD8+","1349-1_E4_E04.fcs","Stanford","1349-1_E4_E04","1","37","4701","23"
"1128","","All cells","","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","58984","","1"
"1129","","Lymphocytes","All cells","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","22069","58984","2"
"1130","","Singlets","Lymphocytes","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","21239","22069","3"
"1131","","Live","Singlets","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","20177","21239","4"
"1132","CD3+","CD3+","Live","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","14664","20177","5"
"1133","CD4+CD8-","CD4+","CD3+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","7219","14664","6"
"1134","CD4-CD8+","CD8+","CD3+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","5702","14664","7"
"1135","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","6083","7219","8"
"1136","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","847","7219","9"
"1137","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","257","7219","10"
"1138","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","32","7219","11"
"1139","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","4430","5702","12"
"1140","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","1043","5702","13"
"1141","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","167","5702","14"
"1142","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","62","5702","15"
"1143","CD4+CD38-DR-","38-DR-","CD4+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","4483","7219","16"
"1144","CD4+CD38+DR-","38+DR-","CD4+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","2375","7219","17"
"1145","CD4+CD38-DR+","38-DR+","CD4+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","245","7219","18"
"1146","CD4+CD38+DR+","38+DR+","CD4+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","116","7219","19"
"1147","CD8+CD38-DR-","38-DR-","CD8+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","5338","5702","20"
"1148","CD8+CD38+DR-","38+DR-","CD8+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","94","5702","21"
"1149","CD8+CD38-DR+","38-DR+","CD8+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","230","5702","22"
"1150","CD8+CD38+DR+","38+DR+","CD8+","1349-2_E5_E05.fcs","Stanford","1349-2_E5_E05","2","40","5702","23"
"1151","","All cells","","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","59540","","1"
"1152","","Lymphocytes","All cells","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","22516","59540","2"
"1153","","Singlets","Lymphocytes","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","21661","22516","3"
"1154","","Live","Singlets","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","20577","21661","4"
"1155","CD3+","CD3+","Live","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","14906","20577","5"
"1156","CD4+CD8-","CD4+","CD3+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","7313","14906","6"
"1157","CD4-CD8+","CD8+","CD3+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","5890","14906","7"
"1158","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","6431","7313","8"
"1159","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","589","7313","9"
"1160","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","261","7313","10"
"1161","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","32","7313","11"
"1162","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","4488","5890","12"
"1163","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","1166","5890","13"
"1164","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","188","5890","14"
"1165","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","48","5890","15"
"1166","CD4+CD38-DR-","38-DR-","CD4+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","4787","7313","16"
"1167","CD4+CD38+DR-","38+DR-","CD4+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","2160","7313","17"
"1168","CD4+CD38-DR+","38-DR+","CD4+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","262","7313","18"
"1169","CD4+CD38+DR+","38+DR+","CD4+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","104","7313","19"
"1170","CD8+CD38-DR-","38-DR-","CD8+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","5520","5890","20"
"1171","CD8+CD38+DR-","38+DR-","CD8+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","97","5890","21"
"1172","CD8+CD38-DR+","38-DR+","CD8+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","228","5890","22"
"1173","CD8+CD38+DR+","38+DR+","CD8+","1349-3_E6_E06.fcs","Stanford","1349-3_E6_E06","3","45","5890","23"
"1174","","All cells","","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","38781","","1"
"1175","","Lymphocytes","All cells","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","21259","38781","2"
"1176","","Singlets","Lymphocytes","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","20582","21259","3"
"1177","","Live","Singlets","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","19552","20582","4"
"1178","CD3+","CD3+","Live","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","14694","19552","5"
"1179","CD4+CD8-","CD4+","CD3+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","9272","14694","6"
"1180","CD4-CD8+","CD8+","CD3+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","3170","14694","7"
"1181","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","8201","9272","8"
"1182","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","700","9272","9"
"1183","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","336","9272","10"
"1184","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","35","9272","11"
"1185","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","2539","3170","12"
"1186","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","504","3170","13"
"1187","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","89","3170","14"
"1188","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","38","3170","15"
"1189","CD4+CD38-DR-","38-DR-","CD4+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","3668","9272","16"
"1190","CD4+CD38+DR-","38+DR-","CD4+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","5140","9272","17"
"1191","CD4+CD38-DR+","38-DR+","CD4+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","228","9272","18"
"1192","CD4+CD38+DR+","38+DR+","CD4+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","236","9272","19"
"1193","CD8+CD38-DR-","38-DR-","CD8+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","3063","3170","20"
"1194","CD8+CD38+DR-","38+DR-","CD8+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","25","3170","21"
"1195","CD8+CD38-DR+","38-DR+","CD8+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","62","3170","22"
"1196","CD8+CD38+DR+","38+DR+","CD8+","1369-1_E7_E07.fcs","Stanford","1369-1_E7_E07","1","20","3170","23"
"1197","","All cells","","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","38814","","1"
"1198","","Lymphocytes","All cells","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","21073","38814","2"
"1199","","Singlets","Lymphocytes","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","20343","21073","3"
"1200","","Live","Singlets","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","19325","20343","4"
"1201","CD3+","CD3+","Live","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","14508","19325","5"
"1202","CD4+CD8-","CD4+","CD3+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","9071","14508","6"
"1203","CD4-CD8+","CD8+","CD3+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","3137","14508","7"
"1204","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","7814","9071","8"
"1205","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","894","9071","9"
"1206","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","333","9071","10"
"1207","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","30","9071","11"
"1208","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","2372","3137","12"
"1209","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","639","3137","13"
"1210","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","100","3137","14"
"1211","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","26","3137","15"
"1212","CD4+CD38-DR-","38-DR-","CD4+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","3384","9071","16"
"1213","CD4+CD38+DR-","38+DR-","CD4+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","5233","9071","17"
"1214","CD4+CD38-DR+","38-DR+","CD4+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","213","9071","18"
"1215","CD4+CD38+DR+","38+DR+","CD4+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","241","9071","19"
"1216","CD8+CD38-DR-","38-DR-","CD8+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","2991","3137","20"
"1217","CD8+CD38+DR-","38+DR-","CD8+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","52","3137","21"
"1218","CD8+CD38-DR+","38-DR+","CD8+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","75","3137","22"
"1219","CD8+CD38+DR+","38+DR+","CD8+","1369-2_E8_E08.fcs","Stanford","1369-2_E8_E08","2","19","3137","23"
"1220","","All cells","","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","38982","","1"
"1221","","Lymphocytes","All cells","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","21474","38982","2"
"1222","","Singlets","Lymphocytes","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","20771","21474","3"
"1223","","Live","Singlets","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","19732","20771","4"
"1224","CD3+","CD3+","Live","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","14824","19732","5"
"1225","CD4+CD8-","CD4+","CD3+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","9341","14824","6"
"1226","CD4-CD8+","CD8+","CD3+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","3260","14824","7"
"1227","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","8090","9341","8"
"1228","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","877","9341","9"
"1229","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","338","9341","10"
"1230","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","36","9341","11"
"1231","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","2461","3260","12"
"1232","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","668","3260","13"
"1233","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","92","3260","14"
"1234","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","39","3260","15"
"1235","CD4+CD38-DR-","38-DR-","CD4+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","3537","9341","16"
"1236","CD4+CD38+DR-","38+DR-","CD4+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","5336","9341","17"
"1237","CD4+CD38-DR+","38-DR+","CD4+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","238","9341","18"
"1238","CD4+CD38+DR+","38+DR+","CD4+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","229","9341","19"
"1239","CD8+CD38-DR-","38-DR-","CD8+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","1829","3260","20"
"1240","CD8+CD38+DR-","38+DR-","CD8+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","1347","3260","21"
"1241","CD8+CD38-DR+","38-DR+","CD8+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","28","3260","22"
"1242","CD8+CD38+DR+","38+DR+","CD8+","1369-3_E9_E09.fcs","Stanford","1369-3_E9_E09","3","56","3260","23"
"1243","","All cells","","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","100000","","1"
"1244","","Lymphocytes","All cells","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","56206","100000","2"
"1245","","Singlets","Lymphocytes","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","55867","56206","3"
"1246","","Live","Singlets","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","53073","55867","4"
"1247","CD3+","CD3+","Live","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","37678","53073","5"
"1248","CD4+CD8-","CD4+","CD3+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","16120","37678","6"
"1249","CD4-CD8+","CD8+","CD3+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","19375","37678","7"
"1250","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","11298","16120","8"
"1251","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","4177","16120","9"
"1252","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","471","16120","10"
"1253","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","174","16120","11"
"1254","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","9914","19375","12"
"1255","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","8686","19375","13"
"1256","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","388","19375","14"
"1257","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","387","19375","15"
"1258","CD4+CD38-DR-","38-DR-","CD4+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","9180","16120","16"
"1259","CD4+CD38+DR-","38+DR-","CD4+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","6134","16120","17"
"1260","CD4+CD38-DR+","38-DR+","CD4+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","567","16120","18"
"1261","CD4+CD38+DR+","38+DR+","CD4+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","239","16120","19"
"1262","CD8+CD38-DR-","38-DR-","CD8+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","17843","19375","20"
"1263","CD8+CD38+DR-","38+DR-","CD8+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","325","19375","21"
"1264","CD8+CD38-DR+","38-DR+","CD8+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","1129","19375","22"
"1265","CD8+CD38+DR+","38+DR+","CD8+","lot 12828_E1_E01.fcs","Miami","lot 12828_E1_E01","1","78","19375","23"
"1266","","All cells","","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","100000","","1"
"1267","","Lymphocytes","All cells","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","56580","100000","2"
"1268","","Singlets","Lymphocytes","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","56247","56580","3"
"1269","","Live","Singlets","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","53434","56247","4"
"1270","CD3+","CD3+","Live","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","37700","53434","5"
"1271","CD4+CD8-","CD4+","CD3+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","16628","37700","6"
"1272","CD4-CD8+","CD8+","CD3+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","18873","37700","7"
"1273","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","11514","16628","8"
"1274","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","4448","16628","9"
"1275","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","456","16628","10"
"1276","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","210","16628","11"
"1277","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","9035","18873","12"
"1278","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","9083","18873","13"
"1279","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","382","18873","14"
"1280","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","373","18873","15"
"1281","CD4+CD38-DR-","38-DR-","CD4+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","9216","16628","16"
"1282","CD4+CD38+DR-","38+DR-","CD4+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","6580","16628","17"
"1283","CD4+CD38-DR+","38-DR+","CD4+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","579","16628","18"
"1284","CD4+CD38+DR+","38+DR+","CD4+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","253","16628","19"
"1285","CD8+CD38-DR-","38-DR-","CD8+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","16954","18873","20"
"1286","CD8+CD38+DR-","38+DR-","CD8+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","661","18873","21"
"1287","CD8+CD38-DR+","38-DR+","CD8+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","1104","18873","22"
"1288","CD8+CD38+DR+","38+DR+","CD8+","lot 12828_E2_E02.fcs","Miami","lot 12828_E2_E02","2","154","18873","23"
"1289","","All cells","","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","100000","","1"
"1290","","Lymphocytes","All cells","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","57144","100000","2"
"1291","","Singlets","Lymphocytes","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","56804","57144","3"
"1292","","Live","Singlets","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","53963","56804","4"
"1293","CD3+","CD3+","Live","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","37544","53963","5"
"1294","CD4+CD8-","CD4+","CD3+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","16363","37544","6"
"1295","CD4-CD8+","CD8+","CD3+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","18957","37544","7"
"1296","CD4+CXCR3-CCR6-","CXCR3-CCR6-","CD4+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","11577","16363","8"
"1297","CD4+CXCR3+CCR6-","CXCR3+CCR6-","CD4+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","4131","16363","9"
"1298","CD4+CXCR3-CCR6+","CXCR3-CCR6+","CD4+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","465","16363","10"
"1299","CD4+CXCR3+CCR6+","CXCR3+CCR6+","CD4+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","190","16363","11"
"1300","CD8+CXCR3-CCR6-","CXCR3-CCR6-","CD8+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","9285","18957","12"
"1301","CD8+CXCR3+CCR6-","CXCR3+CCR6-","CD8+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","8913","18957","13"
"1302","CD8+CXCR3-CCR6+","CXCR3-CCR6+","CD8+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","365","18957","14"
"1303","CD8+CXCR3+CCR6+","CXCR3+CCR6+","CD8+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","394","18957","15"
"1304","CD4+CD38-DR-","38-DR-","CD4+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","8750","16363","16"
"1305","CD4+CD38+DR-","38+DR-","CD4+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","6794","16363","17"
"1306","CD4+CD38-DR+","38-DR+","CD4+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","537","16363","18"
"1307","CD4+CD38+DR+","38+DR+","CD4+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","282","16363","19"
"1308","CD8+CD38-DR-","38-DR-","CD8+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","17119","18957","20"
"1309","CD8+CD38+DR-","38+DR-","CD8+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","413","18957","21"
"1310","CD8+CD38-DR+","38-DR+","CD8+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","1297","18957","22"
"1311","CD8+CD38+DR+","38+DR+","CD8+","lot 12828_E3_E03.fcs","Miami","lot 12828_E3_E03","3","128","18957","23"
"1312","","All cells","","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","100000","","1"
"1313","","Lymphocytes","All cells","lot 1349_E4_E04.fcs","Miami","lot 1349_E4_E04","1","61341","100000","2"
