"","Phenotype","Population","Parent population","Filename","Center","Sample","Replicate","Cell count","Parent Cell count","Population #"
"1223","","Live","Singlets","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","50379","53031","4"
"1224","CD3+","CD3+","Live","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","38218","50379","5"
"1225","CD4+CD8-","CD4+","CD3+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","24124","38218","6"
"1226","CD4-CD8+","CD8+","CD3+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","7964","38218","7"
"1227","CD4+CCR7-CD45RA-","CCR7-CD45RA-","CD4+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","4116","24124","8"
"1228","CD4+CCR7+CD45RA-","CCR7+CD45RA-","CD4+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","8249","24124","9"
"1229","CD4+CCR7-CD45RA+","CCR7-CD45RA+","CD4+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","92","24124","10"
"1230","CD4+CCR7+CD45RA+","CCR7+CD45RA+","CD4+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","11667","24124","11"
"1231","CD8+CCR7-CD45RA-","CCR7-CD45RA-","CD8+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","2568","7964","12"
"1232","CD8+CCR7+CD45RA-","CCR7+CD45RA-","CD8+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","1009","7964","13"
"1233","CD8+CCR7-CD45RA+","CCR7-CD45RA+","CD8+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","386","7964","14"
"1234","CD8+CCR7+CD45RA+","CCR7+CD45RA+","CD8+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","4001","7964","15"
"1235","CD4+CD38-DR-","38-DR-","CD4+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","8394","24124","16"
"1236","CD4+CD38+DR-","38+DR-","CD4+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","13317","24124","17"
"1237","CD4+CD38-DR+","38-DR+","CD4+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","1097","24124","18"
"1238","CD4+CD38+DR+","38+DR+","CD4+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","1316","24124","19"
"1239","CD8+CD38-DR-","38-DR-","CD8+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","6880","7964","20"
"1240","CD8+CD38+DR-","38+DR-","CD8+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","685","7964","21"
"1241","CD8+CD38-DR+","38-DR+","CD8+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","287","7964","22"
"1242","CD8+CD38+DR+","38+DR+","CD8+","1369-3_A9_A09.fcs","Stanford","1369-3_A9_A09","3","112","7964","23"
"1243","","All cells","","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","44680","","1"
"1244","","Lymphocytes","All cells","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","26713","44680","2"
"1245","","Singlets","Lymphocytes","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","26557","26713","3"
"1246","","Live","Singlets","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","25229","26557","4"
"1247","CD3+","CD3+","Live","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","17294","25229","5"
"1248","CD4+CD8-","CD4+","CD3+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","7420","17294","6"
"1249","CD4-CD8+","CD8+","CD3+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","8780","17294","7"
"1250","CD4+CCR7-CD45RA-","CCR7-CD45RA-","CD4+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","986","7420","8"
"1251","CD4+CCR7+CD45RA-","CCR7+CD45RA-","CD4+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","3954","7420","9"
"1252","CD4+CCR7-CD45RA+","CCR7-CD45RA+","CD4+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","3","7420","10"
"1253","CD4+CCR7+CD45RA+","CCR7+CD45RA+","CD4+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","2477","7420","11"
"1254","CD8+CCR7-CD45RA-","CCR7-CD45RA-","CD8+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","2515","8780","12"
"1255","CD8+CCR7+CD45RA-","CCR7+CD45RA-","CD8+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","58","8780","13"
"1256","CD8+CCR7-CD45RA+","CCR7-CD45RA+","CD8+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","2925","8780","14"
"1257","CD8+CCR7+CD45RA+","CCR7+CD45RA+","CD8+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","3282","8780","15"
"1258","CD4+CD38-DR-","38-DR-","CD4+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","3846","7420","16"
"1259","CD4+CD38+DR-","38+DR-","CD4+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","2582","7420","17"
"1260","CD4+CD38-DR+","38-DR+","CD4+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","652","7420","18"
"1261","CD4+CD38+DR+","38+DR+","CD4+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","340","7420","19"
"1262","CD8+CD38-DR-","38-DR-","CD8+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","7566","8780","20"
"1263","CD8+CD38+DR-","38+DR-","CD8+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","775","8780","21"
"1264","CD8+CD38-DR+","38-DR+","CD8+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","336","8780","22"
"1265","CD8+CD38+DR+","38+DR+","CD8+","lot 12828_A1_A01.fcs","Miami","lot 12828_A1_A01","1","103","8780","23"
"1266","","All cells","","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","100000","","1"
"1267","","Lymphocytes","All cells","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","54920","100000","2"
"1268","","Singlets","Lymphocytes","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","54595","54920","3"
"1269","","Live","Singlets","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","51865","54595","4"
"1270","CD3+","CD3+","Live","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","36488","51865","5"
"1271","CD4+CD8-","CD4+","CD3+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","15454","36488","6"
"1272","CD4-CD8+","CD8+","CD3+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","18617","36488","7"
"1273","CD4+CCR7-CD45RA-","CCR7-CD45RA-","CD4+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","2648","15454","8"
"1274","CD4+CCR7+CD45RA-","CCR7+CD45RA-","CD4+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","7661","15454","9"
"1275","CD4+CCR7-CD45RA+","CCR7-CD45RA+","CD4+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","15","15454","10"
"1276","CD4+CCR7+CD45RA+","CCR7+CD45RA+","CD4+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","5130","15454","11"
"1277","CD8+CCR7-CD45RA-","CCR7-CD45RA-","CD8+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","5830","18617","12"
"1278","CD8+CCR7+CD45RA-","CCR7+CD45RA-","CD8+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","77","18617","13"
"1279","CD8+CCR7-CD45RA+","CCR7-CD45RA+","CD8+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","6788","18617","14"
"1280","CD8+CCR7+CD45RA+","CCR7+CD45RA+","CD8+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","5922","18617","15"
"1281","CD4+CD38-DR-","38-DR-","CD4+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","8408","15454","16"
"1282","CD4+CD38+DR-","38+DR-","CD4+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","5752","15454","17"
"1283","CD4+CD38-DR+","38-DR+","CD4+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","914","15454","18"
"1284","CD4+CD38+DR+","38+DR+","CD4+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","380","15454","19"
"1285","CD8+CD38-DR-","38-DR-","CD8+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","16051","18617","20"
"1286","CD8+CD38+DR-","38+DR-","CD8+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","1635","18617","21"
"1287","CD8+CD38-DR+","38-DR+","CD8+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","704","18617","22"
"1288","CD8+CD38+DR+","38+DR+","CD8+","lot 12828_A2_A02.fcs","Miami","lot 12828_A2_A02","2","227","18617","23"
"1289","","All cells","","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","100000","","1"
"1290","","Lymphocytes","All cells","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","55774","100000","2"
"1291","","Singlets","Lymphocytes","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","55448","55774","3"
"1292","","Live","Singlets","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","52675","55448","4"
"1293","CD3+","CD3+","Live","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","36257","52675","5"
"1294","CD4+CD8-","CD4+","CD3+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","15503","36257","6"
"1295","CD4-CD8+","CD8+","CD3+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","18465","36257","7"
"1296","CD4+CCR7-CD45RA-","CCR7-CD45RA-","CD4+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","2481","15503","8"
"1297","CD4+CCR7+CD45RA-","CCR7+CD45RA-","CD4+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","7590","15503","9"
"1298","CD4+CCR7-CD45RA+","CCR7-CD45RA+","CD4+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","15","15503","10"
"1299","CD4+CCR7+CD45RA+","CCR7+CD45RA+","CD4+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","5417","15503","11"
"1300","CD8+CCR7-CD45RA-","CCR7-CD45RA-","CD8+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","4920","18465","12"
"1301","CD8+CCR7+CD45RA-","CCR7+CD45RA-","CD8+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","106","18465","13"
"1302","CD8+CCR7-CD45RA+","CCR7-CD45RA+","CD8+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","7191","18465","14"
"1303","CD8+CCR7+CD45RA+","CCR7+CD45RA+","CD8+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","6248","18465","15"
"1304","CD4+CD38-DR-","38-DR-","CD4+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","7949","15503","16"
"1305","CD4+CD38+DR-","38+DR-","CD4+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","5587","15503","17"
"1306","CD4+CD38-DR+","38-DR+","CD4+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","1346","15503","18"
"1307","CD4+CD38+DR+","38+DR+","CD4+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","621","15503","19"
"1308","CD8+CD38-DR-","38-DR-","CD8+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","15914","18465","20"
"1309","CD8+CD38+DR-","38+DR-","CD8+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","1627","18465","21"
"1310","CD8+CD38-DR+","38-DR+","CD8+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","704","18465","22"
"1311","CD8+CD38+DR+","38+DR+","CD8+","lot 12828_A3_A03.fcs","Miami","lot 12828_A3_A03","3","220","18465","23"
"1312","","All cells","","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","95599","","1"
"1313","","Lymphocytes","All cells","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","60185","95599","2"
"1314","","Singlets","Lymphocytes","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","59827","60185","3"
"1315","","Live","Singlets","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","56835","59827","4"
"1316","CD3+","CD3+","Live","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","46098","56835","5"
"1317","CD4+CD8-","CD4+","CD3+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","24910","46098","6"
"1318","CD4-CD8+","CD8+","CD3+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","15215","46098","7"
"1319","CD4+CCR7-CD45RA-","CCR7-CD45RA-","CD4+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","7894","24910","8"
"1320","CD4+CCR7+CD45RA-","CCR7+CD45RA-","CD4+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","10802","24910","9"
"1321","CD4+CCR7-CD45RA+","CCR7-CD45RA+","CD4+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","75","24910","10"
"1322","CD4+CCR7+CD45RA+","CCR7+CD45RA+","CD4+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","6139","24910","11"
"1323","CD8+CCR7-CD45RA-","CCR7-CD45RA-","CD8+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","5808","15215","12"
"1324","CD8+CCR7+CD45RA-","CCR7+CD45RA-","CD8+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","137","15215","13"
"1325","CD8+CCR7-CD45RA+","CCR7-CD45RA+","CD8+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","3135","15215","14"
"1326","CD8+CCR7+CD45RA+","CCR7+CD45RA+","CD8+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","6135","15215","15"
"1327","CD4+CD38-DR-","38-DR-","CD4+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","15708","24910","16"
"1328","CD4+CD38+DR-","38+DR-","CD4+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","5691","24910","17"
"1329","CD4+CD38-DR+","38-DR+","CD4+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","2805","24910","18"
"1330","CD4+CD38+DR+","38+DR+","CD4+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","706","24910","19"
"1331","CD8+CD38-DR-","38-DR-","CD8+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","13180","15215","20"
"1332","CD8+CD38+DR-","38+DR-","CD8+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","1274","15215","21"
"1333","CD8+CD38-DR+","38-DR+","CD8+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","513","15215","22"
"1334","CD8+CD38+DR+","38+DR+","CD8+","lot 1349_A4_A04.fcs","Miami","lot 1349_A4_A04","1","248","15215","23"
"1335","","All cells","","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","100000","","1"
"1336","","Lymphocytes","All cells","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","60640","100000","2"
"1337","","Singlets","Lymphocytes","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","60278","60640","3"
"1338","","Live","Singlets","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","57264","60278","4"
"1339","CD3+","CD3+","Live","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","45675","57264","5"
"1340","CD4+CD8-","CD4+","CD3+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","23860","45675","6"
"1341","CD4-CD8+","CD8+","CD3+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","16699","45675","7"
"1342","CD4+CCR7-CD45RA-","CCR7-CD45RA-","CD4+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","6878","23860","8"
"1343","CD4+CCR7+CD45RA-","CCR7+CD45RA-","CD4+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","10645","23860","9"
"1344","CD4+CCR7-CD45RA+","CCR7-CD45RA+","CD4+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","70","23860","10"
"1345","CD4+CCR7+CD45RA+","CCR7+CD45RA+","CD4+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","6267","23860","11"
"1346","CD8+CCR7-CD45RA-","CCR7-CD45RA-","CD8+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","5567","16699","12"
"1347","CD8+CCR7+CD45RA-","CCR7+CD45RA-","CD8+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","138","16699","13"
"1348","CD8+CCR7-CD45RA+","CCR7-CD45RA+","CD8+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","4009","16699","14"
"1349","CD8+CCR7+CD45RA+","CCR7+CD45RA+","CD8+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","6985","16699","15"
"1350","CD4+CD38-DR-","38-DR-","CD4+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","14150","23860","16"
"1351","CD4+CD38+DR-","38+DR-","CD4+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","6454","23860","17"
"1352","CD4+CD38-DR+","38-DR+","CD4+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","2510","23860","18"
"1353","CD4+CD38+DR+","38+DR+","CD4+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","746","23860","19"
"1354","CD8+CD38-DR-","38-DR-","CD8+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","14489","16699","20"
"1355","CD8+CD38+DR-","38+DR-","CD8+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","1375","16699","21"
"1356","CD8+CD38-DR+","38-DR+","CD8+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","540","16699","22"
"1357","CD8+CD38+DR+","38+DR+","CD8+","lot 1349_A5_A05.fcs","Miami","lot 1349_A5_A05","2","295","16699","23"
"1358","","All cells","","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","100000","","1"
"1359","","Lymphocytes","All cells","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","59518","100000","2"
"1360","","Singlets","Lymphocytes","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","59162","59518","3"
"1361","","Live","Singlets","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","56203","59162","4"
"1362","CD3+","CD3+","Live","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","45095","56203","5"
"1363","CD4+CD8-","CD4+","CD3+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","23755","45095","6"
"1364","CD4-CD8+","CD8+","CD3+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","16051","45095","7"
"1365","CD4+CCR7-CD45RA-","CCR7-CD45RA-","CD4+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","6910","23755","8"
"1366","CD4+CCR7+CD45RA-","CCR7+CD45RA-","CD4+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","10193","23755","9"
"1367","CD4+CCR7-CD45RA+","CCR7-CD45RA+","CD4+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","97","23755","10"
"1368","CD4+CCR7+CD45RA+","CCR7+CD45RA+","CD4+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","6555","23755","11"
"1369","CD8+CCR7-CD45RA-","CCR7-CD45RA-","CD8+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","5407","16051","12"
"1370","CD8+CCR7+CD45RA-","CCR7+CD45RA-","CD8+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","172","16051","13"
"1371","CD8+CCR7-CD45RA+","CCR7-CD45RA+","CD8+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","3199","16051","14"
"1372","CD8+CCR7+CD45RA+","CCR7+CD45RA+","CD8+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","7273","16051","15"
"1373","CD4+CD38-DR-","38-DR-","CD4+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","14214","23755","16"
"1374","CD4+CD38+DR-","38+DR-","CD4+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","6412","23755","17"
"1375","CD4+CD38-DR+","38-DR+","CD4+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","2417","23755","18"
"1376","CD4+CD38+DR+","38+DR+","CD4+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","712","23755","19"
"1377","CD8+CD38-DR-","38-DR-","CD8+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","13901","16051","20"
"1378","CD8+CD38+DR-","38+DR-","CD8+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","1346","16051","21"
"1379","CD8+CD38-DR+","38-DR+","CD8+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","544","16051","22"
"1380","CD8+CD38+DR+","38+DR+","CD8+","lot 1349_A6_A06.fcs","Miami","lot 1349_A6_A06","3","259","16051","23"
"1381","","All cells","","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","100000","","1"
"1382","","Lymphocytes","All cells","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","63676","100000","2"
"1383","","Singlets","Lymphocytes","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","63298","63676","3"
"1384","","Live","Singlets","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","60133","63298","4"
"1385","CD3+","CD3+","Live","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","46320","60133","5"
"1386","CD4+CD8-","CD4+","CD3+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","28810","46320","6"
"1387","CD4-CD8+","CD8+","CD3+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","10195","46320","7"
"1388","CD4+CCR7-CD45RA-","CCR7-CD45RA-","CD4+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","4557","28810","8"
"1389","CD4+CCR7+CD45RA-","CCR7+CD45RA-","CD4+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","12718","28810","9"
"1390","CD4+CCR7-CD45RA+","CCR7-CD45RA+","CD4+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","31","28810","10"
"1391","CD4+CCR7+CD45RA+","CCR7+CD45RA+","CD4+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","11504","28810","11"
"1392","CD8+CCR7-CD45RA-","CCR7-CD45RA-","CD8+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","5833","10195","12"
"1393","CD8+CCR7+CD45RA-","CCR7+CD45RA-","CD8+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","402","10195","13"
"1394","CD8+CCR7-CD45RA+","CCR7-CD45RA+","CD8+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","581","10195","14"
"1395","CD8+CCR7+CD45RA+","CCR7+CD45RA+","CD8+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","3379","10195","15"
"1396","CD4+CD38-DR-","38-DR-","CD4+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","13142","28810","16"
"1397","CD4+CD38+DR-","38+DR-","CD4+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","11878","28810","17"
"1398","CD4+CD38-DR+","38-DR+","CD4+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","2069","28810","18"
"1399","CD4+CD38+DR+","38+DR+","CD4+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","1721","28810","19"
"1400","CD8+CD38-DR-","38-DR-","CD8+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","8845","10195","20"
"1401","CD8+CD38+DR-","38+DR-","CD8+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","840","10195","21"
"1402","CD8+CD38-DR+","38-DR+","CD8+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","330","10195","22"
"1403","CD8+CD38+DR+","38+DR+","CD8+","lot 1369_A7_A07.fcs","Miami","lot 1369_A7_A07","1","180","10195","23"
"1404","","All cells","","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","100000","","1"
"1405","","Lymphocytes","All cells","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","63658","100000","2"
"1406","","Singlets","Lymphocytes","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","63284","63658","3"
"1407","","Live","Singlets","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","60119","63284","4"
"1408","CD3+","CD3+","Live","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","46431","60119","5"
"1409","CD4+CD8-","CD4+","CD3+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","28418","46431","6"
"1410","CD4-CD8+","CD8+","CD3+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","10577","46431","7"
"1411","CD4+CCR7-CD45RA-","CCR7-CD45RA-","CD4+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","4387","28418","8"
"1412","CD4+CCR7+CD45RA-","CCR7+CD45RA-","CD4+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","12704","28418","9"
"1413","CD4+CCR7-CD45RA+","CCR7-CD45RA+","CD4+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","37","28418","10"
"1414","CD4+CCR7+CD45RA+","CCR7+CD45RA+","CD4+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","11290","28418","11"
"1415","CD8+CCR7-CD45RA-","CCR7-CD45RA-","CD8+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","6269","10577","12"
"1416","CD8+CCR7+CD45RA-","CCR7+CD45RA-","CD8+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","338","10577","13"
"1417","CD8+CCR7-CD45RA+","CCR7-CD45RA+","CD8+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","660","10577","14"
"1418","CD8+CCR7+CD45RA+","CCR7+CD45RA+","CD8+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","3310","10577","15"
"1419","CD4+CD38-DR-","38-DR-","CD4+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","13230","28418","16"
"1420","CD4+CD38+DR-","38+DR-","CD4+","lot 1369_A8_A08.fcs","Miami","lot 1369_A8_A08","2","11430","28418","17"
